model,family,base_model,scheme,benchmark,acc_before,acc_after,y,yhat,lo,hi,backoff,covered,fold
RedHatAI/gemma-2-9b-it-quantized.w4a16,gemma-2,gemma-2-9b-it,w4a16,gsm8k,76.26,79.83,3.57,-0.6974125874125875,-4.913446390024457,3.5186212151992815,False,False,test=gemma-2|cal=granite+llama-3.2
RedHatAI/gemma-2-9b-it-quantized.w4a16,gemma-2,gemma-2-9b-it,w4a16,hellaswag,81.91,81.29,-0.62,-0.6974125874125875,-2.0797541374029644,0.6849289625777893,False,True,test=gemma-2|cal=granite+llama-3.2
RedHatAI/gemma-2-9b-it-quantized.w4a16,gemma-2,gemma-2-9b-it,w4a16,winogrande,77.11,78.29,1.18,-0.6974125874125875,-4.944856616934448,3.550031442109273,False,True,test=gemma-2|cal=granite+llama-3.2
RedHatAI/gemma-2-9b-it-quantized.w4a16,gemma-2,gemma-2-9b-it,w4a16,truthfulqa,60.32,59.97,-0.35,-0.6974125874125875,-6.856880457485346,5.46205528266017,False,True,test=gemma-2|cal=granite+llama-3.2
RedHatAI/gemma-2-9b-it-quantized.w8a16,gemma-2,gemma-2-9b-it,w8a16,mmlu,72.29,72.4,0.11,-0.09322580645161291,-0.6872594843785695,0.5008078714753437,True,True,test=gemma-2|cal=granite+llama-3.2
RedHatAI/gemma-2-9b-it-quantized.w8a16,gemma-2,gemma-2-9b-it,w8a16,arc_challenge,71.08,71.33,0.25,-0.09322580645161291,-2.1761680340110634,1.9897164211078375,True,True,test=gemma-2|cal=granite+llama-3.2
RedHatAI/gemma-2-9b-it-quantized.w8a16,gemma-2,gemma-2-9b-it,w8a16,gsm8k,79.3,79.23,-0.07,-0.09322580645161291,-1.847783062899064,1.661331449995838,True,True,test=gemma-2|cal=granite+llama-3.2
RedHatAI/gemma-2-9b-it-quantized.w8a16,gemma-2,gemma-2-9b-it,w8a16,hellaswag,81.93,81.93,0.0,-0.09322580645161291,-0.6971168961026672,0.5106652831994414,True,True,test=gemma-2|cal=granite+llama-3.2
RedHatAI/gemma-2-9b-it-quantized.w8a16,gemma-2,gemma-2-9b-it,w8a16,winogrande,77.98,77.74,-0.24,-0.09322580645161291,-1.9241912247482562,1.7377396118450303,True,True,test=gemma-2|cal=granite+llama-3.2
RedHatAI/gemma-2-9b-it-quantized.w8a16,gemma-2,gemma-2-9b-it,w8a16,truthfulqa,60.21,60.2,-0.01,-0.09322580645161291,-2.7864867389155803,2.6000351260123544,True,True,test=gemma-2|cal=granite+llama-3.2
RedHatAI/gemma-2-9b-it-quantized.w8a8,gemma-2,gemma-2-9b-it,w8a8_int,mmlu,72.29,71.9,-0.39,-0.2983969465648855,-0.7107840320227188,0.11399013889294773,False,True,test=gemma-2|cal=granite+llama-3.2
RedHatAI/gemma-2-9b-it-quantized.w8a8,gemma-2,gemma-2-9b-it,w8a8_int,arc_challenge,71.08,71.42,0.34,-0.2983969465648855,-1.7444066701178151,1.1476127769880442,False,True,test=gemma-2|cal=granite+llama-3.2
RedHatAI/gemma-2-9b-it-quantized.w8a8,gemma-2,gemma-2-9b-it,w8a8_int,gsm8k,79.3,78.85,-0.45,-0.2983969465648855,-1.5164368997545867,0.9196430066248158,False,True,test=gemma-2|cal=granite+llama-3.2
